mjdobs,racs,eracs,decs,edecs,mags,emags
56356.46875,-6.894932070859569,1.0,-0.8147984169416245,1.0,16.655158932678006,0.01
56356.479166666664,-7.5266779632527765,1.0,-2.951098733139445,1.0,16.65869318352204,0.01
56356.489583333336,-7.2132237724755575,1.0,-2.000240390340055,1.0,16.667662885693076,0.01
56356.5,-6.320815786246353,1.0,-2.0505437135618356,1.0,16.659122120147956,0.01
56356.510416666664,-6.332425738775746,1.0,-1.4968225273543205,1.0,16.664345156224584,0.01
56356.520833333336,-7.541754817127341,1.0,-0.5976343903695986,1.0,16.69027528628925,0.01
56356.53125,-5.356632987360619,1.0,-2.3502859822483186,1.0,16.670188680100523,0.01
56356.541666666664,-8.10820432507974,1.0,-1.3886711985865288,1.0,16.68424156885128,0.01
56356.552083333336,-4.992504236989326,1.0,-3.4132921847253117,1.0,16.652293048493945,0.01
56356.5625,-7.402061598441161,1.0,-2.4868155035343573,1.0,16.648584668879828,0.01
56356.572916666664,-7.360315964405076,1.0,-0.9696154804069761,1.0,16.662813898261412,0.01
56356.583333333336,-7.868319852121498,1.0,-1.7032328443593805,1.0,16.675749365640357,0.01
56356.59375,-7.166504283527835,1.0,-0.48273849576138694,1.0,16.65632875146793,0.01
56356.604166666664,-6.382002864860022,1.0,-0.9807177155621791,1.0,16.660473518560153,0.01
56356.614583333336,-4.28485455219655,1.0,-0.47935758760628877,1.0,16.65700598675968,0.01
56356.625,-5.9868411089716975,1.0,-0.8928337398501746,1.0,16.652069897100837,0.01
56356.635416666664,-8.43247153082585,1.0,-1.8253614367009563,1.0,16.647207129315056,0.01
56356.645833333336,-5.629625132353504,1.0,-1.6042125252337769,1.0,16.668133427981896,0.01
56356.65625,-8.432889190978079,1.0,-2.6270360305624836,1.0,16.668635930829588,0.01
56356.666666666664,-5.544921867312373,1.0,-2.343499088653481,1.0,16.65509847984682,0.01
56356.677083333336,-5.18433225881304,1.0,-2.79444534745376,1.0,16.658127921678005,0.01
56356.6875,-6.227685796955981,1.0,-1.3651704742019042,1.0,16.6338150586575,0.01
56356.697916666664,-6.3282620332534565,1.0,-0.5763621462222006,1.0,16.65776436262358,0.01
56356.708333333336,-7.03076545072951,1.0,-1.408861963742721,1.0,16.67890129037981,0.01
56356.71875,-6.2901230398931505,1.0,-0.9521061486484157,1.0,16.653261071324916,0.01
56356.729166666664,-5.396644338241978,1.0,0.3311738476681285,1.0,16.675089163128796,0.01
56356.739583333336,-6.059731768489248,1.0,-1.9215314277079631,1.0,16.650868231004978,0.01
56356.75,-6.268380436909984,1.0,-2.5601559844006303,1.0,16.649864746035945,0.01
56356.760416666664,-7.592175316605195,1.0,-2.8412246710231095,1.0,16.671328488449593,0.01
56356.770833333336,-6.050208500196856,1.0,-0.2758921230257898,1.0,16.67514641624746,0.01
56356.78125,-6.247631546778494,1.0,-1.3819998844930994,1.0,16.676829727657594,0.01
56356.791666666664,-6.654060130254303,1.0,-2.1835116681346913,1.0,16.66126480681597,0.01
56356.802083333336,-6.137285629340266,1.0,-2.5199947630643087,1.0,16.673113886412246,0.01
56356.8125,-6.9327882512417505,1.0,-0.3885152322099541,1.0,16.653898012167154,0.01
56356.822916666664,-6.601578892075423,1.0,0.23879321586104307,1.0,16.667135816944736,0.01
56356.833333333336,-7.2492073176517495,1.0,-3.8348871763310197,1.0,16.670166114602583,0.01
56356.84375,-6.683974110617952,1.0,0.02094942306754044,1.0,16.660007577704636,0.01
56356.854166666664,-4.898254586455651,1.0,-2.5384049024256967,1.0,16.668642064082306,0.01
56356.864583333336,-5.03657675757165,1.0,-1.6957157004647698,1.0,16.66908743736483,0.01
56356.875,-5.87222894137127,1.0,-2.497820899622573,1.0,16.67605101391397,0.01
56356.885416666664,-6.498194067620368,1.0,-1.1721935567818116,1.0,16.672481311376508,0.01
56356.895833333336,-7.708931547485868,1.0,-3.188144465797161,1.0,16.6611305196007,0.01
56356.90625,-7.271453478010573,1.0,-1.0242703421404205,1.0,16.67593679674168,0.01
56356.916666666664,-6.76232616030492,1.0,-3.203111593758915,1.0,16.66630374925843,0.01
56356.927083333336,-7.1388614120672225,1.0,-1.915223360250448,1.0,16.658484287914355,0.01
56356.9375,-7.300950757036901,1.0,-0.3949716476739047,1.0,16.657193076200823,0.01
56356.947916666664,-7.333318472380821,1.0,-1.2342151070849239,1.0,16.67863446366926,0.01
56356.958333333336,-6.75641655911375,1.0,-1.4844869475999878,1.0,16.66370438721617,0.01
56356.96875,-7.505507533946199,1.0,-0.23859150920018823,1.0,16.68198145179233,0.01
56356.979166666664,-6.275821166228388,1.0,-0.9452237564574509,1.0,16.666359629789778,0.01
56356.989583333336,-6.739749527061915,1.0,-1.6867257018023019,1.0,16.676863197774196,0.01
56357.0,-7.898179854385356,1.0,-1.9929773383590499,1.0,16.66079934497056,0.01
56357.010416666664,-7.439778522569959,1.0,-1.7741521025692588,1.0,16.655616630562943,0.01
56357.020833333336,-6.759150099277845,1.0,-1.0926571193507253,1.0,16.661840531603005,0.01
56357.03125,-6.026780977336591,1.0,-1.446358547735616,1.0,16.648446064112647,0.01
56357.041666666664,-7.0010911572384895,1.0,-2.0358413874585923,1.0,16.67547477411229,0.01
56357.052083333336,-6.944905872967081,1.0,-1.7162303289513847,1.0,16.648298857202807,0.01
56357.0625,-7.212424078172201,1.0,-3.2000356279001623,1.0,16.648739788742933,0.01
56357.072916666664,-6.983035142235778,1.0,0.07589656383823917,1.0,16.677592863250155,0.01
56357.083333333336,-5.999067172899044,1.0,0.03272799823794004,1.0,16.64654593537357,0.01
56357.09375,-5.5507223354450455,1.0,0.0062159726834010165,1.0,16.67003140495401,0.01
56357.104166666664,-7.294251460814927,1.0,-1.8565801432841924,1.0,16.65238367593396,0.01
56357.114583333336,-6.731408977772148,1.0,-1.14613284640375,1.0,16.66411559979889,0.01
56357.125,-7.102963765636807,1.0,-0.6058015933123542,1.0,16.659577997448608,0.01
56357.135416666664,-5.6503410721351255,1.0,0.23024604236046908,1.0,16.679692814433977,0.01
56357.145833333336,-8.691999314939169,1.0,-3.6431250930643984,1.0,16.678129423199287,0.01
56357.15625,-7.304508429435246,1.0,-1.1090210595128223,1.0,16.662268302114935,0.01
56357.166666666664,-6.32481216454865,1.0,0.48284385257409146,1.0,16.67581495981316,0.01
56357.177083333336,-6.783837805628495,1.0,0.5389727666482094,1.0,16.66398202437059,0.01
56357.1875,-6.328994488437118,1.0,-0.023923196187290108,1.0,16.66535059676419,0.01
56357.197916666664,-7.174928595236867,1.0,-1.2741670644271041,1.0,16.66416024014928,0.01
56357.208333333336,-6.931675791605974,1.0,-3.193426450710063,1.0,16.650226561913385,0.01
56357.21875,-7.017892771047529,1.0,-1.6729045020199844,1.0,16.67964412675027,0.01
56357.229166666664,-5.856780532380325,1.0,-1.2935804748267563,1.0,16.6698628621737,0.01
56357.239583333336,-5.822514802636933,1.0,-0.7337362839074162,1.0,16.674548619574896,0.01
56357.25,-6.374559388360934,1.0,-2.2424836529505825,1.0,16.66972825595888,0.01
56357.260416666664,-6.42755388212541,1.0,-2.9625651771107813,1.0,16.66672018050479,0.01
56357.270833333336,-5.61029788107558,1.0,-1.2760110042972501,1.0,16.680521071177118,0.01
56357.28125,-5.511683196674825,1.0,-0.6760963113070539,1.0,16.65557550410646,0.01
56357.291666666664,-6.369625150910642,1.0,-1.0803299369937458,1.0,16.67997274209047,0.01
56357.302083333336,-7.96255627101831,1.0,-2.4933189797226687,1.0,16.656580852112683,0.01
56357.3125,-8.10960393758087,1.0,-3.6037193502311613,1.0,16.656035103121553,0.01
56357.322916666664,-6.081575140876712,1.0,-3.230117261342833,1.0,16.655740347289747,0.01
56357.333333333336,-7.325616304505733,1.0,-1.5432995938948366,1.0,16.675750684808204,0.01
56357.34375,-7.63034723794577,1.0,-1.3593434676242862,1.0,16.657016300200162,0.01
56357.354166666664,-7.115614796903405,1.0,-1.5507472639223625,1.0,16.650648115958933,0.01
56357.364583333336,-5.643102671685131,1.0,-1.1481018067738806,1.0,16.670699273787818,0.01
56357.375,-7.893514938240739,1.0,-1.5569798940070025,1.0,16.66839859628097,0.01
56357.385416666664,-8.251024977151994,1.0,-2.202672813553275,1.0,16.653893127951324,0.01
56357.395833333336,-8.067462465453154,1.0,0.1353157744485911,1.0,16.65863415417425,0.01
56357.40625,-6.651007472281443,1.0,-3.513924292426314,1.0,16.679305710522396,0.01
56357.416666666664,-7.931129116825374,1.0,-0.36142464494645576,1.0,16.65993776427635,0.01
56357.427083333336,-5.562131719052548,1.0,-1.3928330796272816,1.0,16.655916037629,0.01
56357.4375,-7.208504581357169,1.0,-1.8858868257933745,1.0,16.66030758412689,0.01
56357.447916666664,-9.168175582086956,1.0,-2.0669253028068875,1.0,16.666513608873302,0.01
56357.458333333336,-7.41905671075979,1.0,-1.4746774461781704,1.0,16.656357583543777,0.01
56357.46875,-6.506770504613556,1.0,-2.325475703251289,1.0,16.669915394438927,0.01
56357.479166666664,-7.004363866857797,1.0,-1.976523824605286,1.0,16.676325215695567,0.01
56357.489583333336,-5.2389773903802155,1.0,-1.263105755121259,1.0,16.687691291233616,0.01
56357.5,-8.09146874903252,1.0,-2.0623728861754396,1.0,16.64477011577498,0.01
56357.510416666664,-8.282957147966146,1.0,-1.5387138757847902,1.0,16.648866769482282,0.01
56357.520833333336,-8.062049240104331,1.0,-1.4366188016979884,1.0,16.65532502624297,0.01
56357.53125,-8.162307461527515,1.0,-0.5412310225390882,1.0,16.65612167658864,0.01
56357.541666666664,-6.841659286156687,1.0,-0.5803520844001474,1.0,16.6635860527994,0.01
56357.552083333336,-7.480203636373737,1.0,-0.22818301287626896,1.0,16.653368766049894,0.01
56357.5625,-6.01780368022834,1.0,-0.48162277332610004,1.0,16.678096189204496,0.01
56357.572916666664,-5.469813031667214,1.0,0.5316353296801419,1.0,16.655772764671436,0.01
56357.583333333336,-8.741843143169843,1.0,0.8165533652326882,1.0,16.647313561074842,0.01
56357.59375,-8.2732493132958,1.0,-1.557177121653038,1.0,16.670497036620116,0.01
56357.604166666664,-7.668314668365902,1.0,-1.3729951020917843,1.0,16.69013844395018,0.01
56357.614583333336,-7.206351035967785,1.0,-2.3032227371103104,1.0,16.647810518908386,0.01
56357.625,-7.175171425531619,1.0,-1.7459536530677502,1.0,16.670881859971797,0.01
56357.635416666664,-5.784030585467613,1.0,-2.6274756610054366,1.0,16.668646062124186,0.01
56357.645833333336,-6.441333252729883,1.0,-2.2236747917451507,1.0,16.652415203778656,0.01
56357.65625,-7.755933598043709,1.0,1.0159887043817828,1.0,16.6802156593333,0.01
56357.666666666664,-6.013541412538434,1.0,-0.42873876542502276,1.0,16.672437713524957,0.01
56357.677083333336,-7.95771799684532,1.0,-0.2003777363231236,1.0,16.667337763501003,0.01
56357.6875,-6.959367473616232,1.0,-1.1373151273953257,1.0,16.654175727377304,0.01
56357.697916666664,-6.230266483199444,1.0,-2.0125319481731037,1.0,16.671108410467664,0.01
56357.708333333336,-7.597378821409168,1.0,-1.931711970695373,1.0,16.65578112689314,0.01
56357.71875,-6.305541612125292,1.0,-0.5119965565046496,1.0,16.6580423336586,0.01
56357.729166666664,-6.512634054415382,1.0,-1.3882999300245458,1.0,16.682688681791962,0.01
56357.739583333336,-6.9699119513685295,1.0,-2.9874840200823307,1.0,16.64241357899811,0.01
56357.75,-6.916471889942103,1.0,-3.12216322544396,1.0,16.658062718065164,0.01
56357.760416666664,-5.918322130648068,1.0,-0.2723364444675518,1.0,16.64827590679388,0.01
56357.770833333336,-8.066301202293621,1.0,-0.6077215397008062,1.0,16.649617373556907,0.01
56357.78125,-7.893189330282603,1.0,-2.2876851461931387,1.0,16.652405461296805,0.01
56357.791666666664,-5.975909580995877,1.0,-1.7405454673092644,1.0,16.655568080499993,0.01
56357.802083333336,-7.306563261460822,1.0,-1.1338900637109908,1.0,16.661723016931152,0.01
56357.8125,-7.429003709181532,1.0,-2.2814526814946423,1.0,16.663555349605815,0.01
56357.822916666664,-5.504337625707468,1.0,-0.8543561128287039,1.0,16.6553606188443,0.01
56357.833333333336,-5.973761872126219,1.0,-0.9961502713811544,1.0,16.67562329247885,0.01
56357.84375,-6.084546092479206,1.0,-3.2505294819599317,1.0,16.65767892575638,0.01
56357.854166666664,-8.325012604672501,1.0,-2.122075837027605,1.0,16.651106453536958,0.01
56357.864583333336,-7.15231976023727,1.0,-1.8145810405758178,1.0,16.668917237963196,0.01
56357.875,-5.8377681955433,1.0,-0.47225972880118094,1.0,16.653465165664045,0.01
56357.885416666664,-4.5236591983787315,1.0,-2.903432637391728,1.0,16.676337364389926,0.01
56357.895833333336,-6.3785715099658145,1.0,-0.6205971728975505,1.0,16.6571805439747,0.01
56357.90625,-7.7988880493486255,1.0,-2.0160677269876377,1.0,16.670663759732715,0.01
56357.916666666664,-7.718568856053484,1.0,-0.38136839868824857,1.0,16.657891725246614,0.01
56357.927083333336,-5.212536817180336,1.0,-1.3697452453268883,1.0,16.67937065028908,0.01
56357.9375,-5.742116946689058,1.0,-0.8873936292713179,1.0,16.6647876308555,0.01
56357.947916666664,-7.491788330176659,1.0,-1.5007693222197875,1.0,16.688921599760416,0.01
56357.958333333336,-5.8539453181416,1.0,-1.4354931158915283,1.0,16.647280989648156,0.01
56357.96875,-6.353706775880791,1.0,-2.734817368483659,1.0,16.670094794556494,0.01
56357.979166666664,-6.347915905627272,1.0,-1.3242641557248134,1.0,16.663850481204186,0.01
56357.989583333336,-6.4445520325944,1.0,-0.8609424401671257,1.0,16.660912378863863,0.01
56358.0,-7.080880724321335,1.0,-1.4212903764493179,1.0,16.657885243839427,0.01
56358.010416666664,-8.625158893252662,1.0,-1.430517446026097,1.0,16.672374596340685,0.01
56358.020833333336,-7.888188497679238,1.0,-0.615672987637957,1.0,16.6743779836128,0.01
56358.03125,-5.386871961537103,1.0,-0.46503994677945415,1.0,16.635569715190012,0.01
56358.041666666664,-7.415325264887436,1.0,-1.3272622061500736,1.0,16.673474587424245,0.01
56358.052083333336,-6.591603798983178,1.0,-2.344323861719458,1.0,16.65362094141031,0.01
56358.0625,-7.672101947155535,1.0,-1.0261833551071213,1.0,16.66090829833959,0.01
56358.072916666664,-4.031469407617685,1.0,-0.36518690386972663,1.0,16.676037217179807,0.01
56358.083333333336,-7.59848716472666,1.0,-1.4389323563658463,1.0,16.657541577293834,0.01
56358.09375,-7.256086607442085,1.0,-1.6669999336219319,1.0,16.6720989390721,0.01
56358.104166666664,-5.715157448100604,1.0,-2.3440066914657773,1.0,16.650979418721484,0.01
56358.114583333336,-6.583172211292163,1.0,-0.4633473374141095,1.0,16.667743070561055,0.01
56358.125,-6.28277196522541,1.0,-2.378331817965534,1.0,16.666856725441196,0.01
56358.135416666664,-7.1547823583874,1.0,-2.1021475065811224,1.0,16.64588195024075,0.01
56358.145833333336,-6.30882237914185,1.0,-1.0086493797374783,1.0,16.65170331053238,0.01
56358.15625,-6.849236028993817,1.0,-1.7919912730662522,1.0,16.663380453918553,0.01
56358.166666666664,-7.8040315584677185,1.0,-1.095910738061094,1.0,16.658502031374905,0.01
56358.177083333336,-6.440640883348333,1.0,-1.6764928797690737,1.0,16.66890591923231,0.01
56358.1875,-8.787822929771414,1.0,-1.5369868490782983,1.0,16.653490935574396,0.01
56358.197916666664,-6.59202220009854,1.0,-2.7026650663868095,1.0,16.645621577969635,0.01
56358.208333333336,-5.979303851227802,1.0,-2.162109465722319,1.0,16.667438202730814,0.01
56358.21875,-7.2015246135946445,1.0,-1.1986775456899792,1.0,16.660069021121892,0.01
56358.229166666664,-7.925460286554591,1.0,-0.8254263475569646,1.0,16.665153774377732,0.01
56358.239583333336,-6.409066422335955,1.0,-1.8119058586036338,1.0,16.675041823401315,0.01
56358.25,-5.535088352379681,1.0,-2.998198571514675,1.0,16.677185649066317,0.01
56358.260416666664,-6.593274660774864,1.0,-1.681334273779981,1.0,16.6556603612731,0.01
56358.270833333336,-7.001554976165518,1.0,-2.069904290215875,1.0,16.67247433591812,0.01
56358.28125,-7.022969239641097,1.0,-2.362810988326196,1.0,16.672127903790816,0.01
56358.291666666664,-7.108121806917088,1.0,-2.54075473267313,1.0,16.66784962321344,0.01
56358.302083333336,-8.212751372283712,1.0,-0.636478352286388,1.0,16.66918306698695,0.01
56358.3125,-8.973169228346407,1.0,-0.25996804858136313,1.0,16.656369726984888,0.01
56358.322916666664,-8.1098202233773,1.0,-1.0442523135142405,1.0,16.668611398705508,0.01
56358.333333333336,-8.304314745001484,1.0,-1.4866559415577085,1.0,16.646398055829987,0.01
56358.34375,-10.227845096838347,1.0,-1.6247566758276926,1.0,16.678288487243552,0.01
56358.354166666664,-9.376028582229967,1.0,-2.4742752512546007,1.0,16.662501564004625,0.01
56358.364583333336,-5.6530386425116035,1.0,-1.279442050548719,1.0,16.671345343998095,0.01
56358.375,-5.821472974526057,1.0,-1.231990361166577,1.0,16.656309947230547,0.01
56358.385416666664,-6.419097762563277,1.0,-1.5791472198498675,1.0,16.656197910202962,0.01
56358.395833333336,-7.349604290857704,1.0,-2.0857244737239444,1.0,16.667538774610318,0.01
56358.40625,-8.286699432468964,1.0,-1.5060851779413054,1.0,16.660648733485743,0.01
56358.416666666664,-5.463779510140967,1.0,-2.6163117346135403,1.0,16.670380573089652,0.01
56358.427083333336,-7.001503980942481,1.0,-2.915572797674103,1.0,16.678629484554637,0.01
56358.4375,-7.362422888026663,1.0,-2.0278050047644864,1.0,16.669072290976438,0.01
56358.447916666664,-6.270612878826238,1.0,-1.895814676830557,1.0,16.656439272061785,0.01
56358.458333333336,-6.4008853343904475,1.0,-1.802919881015254,1.0,16.65651097352706,0.01
56358.46875,-7.003928768351165,1.0,-1.7949239758737832,1.0,16.670278067772063,0.01
56358.479166666664,-7.142102565445935,1.0,-0.38155931911953345,1.0,16.67139622922414,0.01
56358.489583333336,-7.069732595856483,1.0,-1.9890913584990555,1.0,16.660656740587555,0.01
56358.5,-7.142974200024258,1.0,-1.6286183971565829,1.0,16.666483182748316,0.01
56358.510416666664,-7.366323450067294,1.0,-0.5246649760063674,1.0,16.65615732735828,0.01
56358.520833333336,-5.522193624484981,1.0,-0.704863826495553,1.0,16.6722320322881,0.01
56358.53125,-6.671855781695521,1.0,-2.0063353578768597,1.0,16.659356913322117,0.01
56358.541666666664,-6.5198933629779106,1.0,-0.9747610905013441,1.0,16.657722382761282,0.01
56358.552083333336,-5.9979509514549445,1.0,-3.019035198443368,1.0,16.66396775579523,0.01
56358.5625,-5.5760911968243105,1.0,0.16228983855181256,1.0,16.6504328414895,0.01
56358.572916666664,-7.467668591183441,1.0,-1.0017496598481057,1.0,16.666915787209383,0.01
56358.583333333336,-5.788395361279479,1.0,-2.161066643729029,1.0,16.64683123071978,0.01
56358.59375,-9.009416272643895,1.0,-3.162594479140292,1.0,16.646358767913448,0.01
56358.604166666664,-7.294396382663473,1.0,-2.5951630118421884,1.0,16.668477281477898,0.01
56358.614583333336,-7.949530599599643,1.0,-0.887872473556037,1.0,16.64420885763815,0.01
56358.625,-7.369007769607242,1.0,-3.1867333240437423,1.0,16.648528342921544,0.01
56358.635416666664,-5.83049749696929,1.0,-2.099985292801298,1.0,16.655008104360878,0.01
56358.645833333336,-6.377879989779302,1.0,-1.3721797615495954,1.0,16.656322666223446,0.01
56358.65625,-8.626532557801722,1.0,-2.5267934715550386,1.0,16.65459144754369,0.01
56358.666666666664,-7.493403186162425,1.0,-2.024786189076322,1.0,16.662719042123406,0.01
56358.677083333336,-7.6162494688640585,1.0,-1.0263859669246687,1.0,16.65499176146552,0.01
56358.6875,-9.492923818252018,1.0,-0.6108113227838258,1.0,16.668081736734184,0.01
56358.697916666664,-7.425431004623926,1.0,-1.6727785138576572,1.0,16.647165435479216,0.01
56358.708333333336,-7.018274164422927,1.0,-0.741845282282132,1.0,16.662340148829763,0.01
56358.71875,-8.354121000259626,1.0,-0.563172340179591,1.0,16.67521154302338,0.01
56358.729166666664,-8.008901849442845,1.0,-0.551773883669745,1.0,16.6619972457918,0.01
56358.739583333336,-8.569646534797757,1.0,-0.7670199603369431,1.0,16.664041930228386,0.01
56358.75,-6.8836879611330195,1.0,0.14291928463519343,1.0,16.67882567218814,0.01
56358.760416666664,-5.271316023232975,1.0,-1.5266354380033456,1.0,16.674400111998235,0.01
56358.770833333336,-7.756214211933809,1.0,-1.40058400183537,1.0,16.65199952976422,0.01
56358.78125,-5.558717935083541,1.0,-3.143176399277919,1.0,16.66069485591591,0.01
56358.791666666664,-6.039948368599823,1.0,-1.7788985395140597,1.0,16.664046723953437,0.01
56358.802083333336,-6.8893014181851155,1.0,-0.9670669667413205,1.0,16.65523659811569,0.01
56358.8125,-7.703936067389451,1.0,-1.194095868289402,1.0,16.672848116852705,0.01
56358.822916666664,-7.339199008481018,1.0,-1.706672745881607,1.0,16.667526577549562,0.01
56358.833333333336,-7.632919886933052,1.0,-1.5663881300269376,1.0,16.660144933525242,0.01
56358.84375,-7.204941824330581,1.0,0.3978820631964357,1.0,16.654223625287024,0.01
56358.854166666664,-5.813314542123591,1.0,0.908490740840235,1.0,16.64434924531501,0.01
56358.864583333336,-6.997153709633912,1.0,-2.506872701401944,1.0,16.65785568277935,0.01
56358.875,-5.579225027210167,1.0,-1.32003842081201,1.0,16.65402889619811,0.01
56358.885416666664,-7.578923046959908,1.0,-1.5474060677850257,1.0,16.651960125286003,0.01
56358.895833333336,-7.097850894202415,1.0,-0.9992017452041738,1.0,16.647946725766953,0.01
56358.90625,-7.857336686265318,1.0,-0.7691254508493985,1.0,16.673989490293806,0.01
56358.916666666664,-6.899424920986469,1.0,-0.4843922918637291,1.0,16.657855075731543,0.01
56358.927083333336,-4.4656431034191915,1.0,-3.569672930833267,1.0,16.657754739694354,0.01
56358.9375,-6.943223173551688,1.0,-1.7226763175149626,1.0,16.65172409871578,0.01
56358.947916666664,-5.755823289362103,1.0,-0.2608962405017572,1.0,16.65208568166347,0.01
56358.958333333336,-6.758945069770762,1.0,-2.809583362207646,1.0,16.676466559799604,0.01
56358.96875,-7.468068690020954,1.0,-1.5031470223465562,1.0,16.64968412460853,0.01
56358.979166666664,-7.189791144372949,1.0,-0.02825376145353986,1.0,16.65533012398558,0.01
56358.989583333336,-6.4850125370956615,1.0,-1.1867856135638624,1.0,16.679565859255995,0.01
56359.0,-9.389968452486595,1.0,-1.178873864512661,1.0,16.668535897117355,0.01
56359.010416666664,-6.397327112810632,1.0,-3.266553916747703,1.0,16.678127778477727,0.01
56359.020833333336,-6.948576032222273,1.0,-3.243975176469314,1.0,16.65398991129667,0.01
56359.03125,-6.595491558337872,1.0,-0.9586946422002176,1.0,16.6570546310776,0.01
56359.041666666664,-8.501455082943908,1.0,-2.611770985403494,1.0,16.666203255064012,0.01
56359.052083333336,-7.777675959947686,1.0,-1.4498560522906017,1.0,16.662653156941936,0.01
56359.0625,-6.559891964525119,1.0,-2.0366368142583027,1.0,16.65536685602128,0.01
56359.072916666664,-7.278177732189886,1.0,-2.5731123709188926,1.0,16.642592963192797,0.01
56359.083333333336,-7.048516654226426,1.0,-2.5370560525313914,1.0,16.658972084656984,0.01
56359.09375,-5.987192733259807,1.0,-1.0088527665117075,1.0,16.64510252878708,0.01
56359.104166666664,-6.354451534986352,1.0,-1.9926768773150643,1.0,16.66853046027295,0.01
56359.114583333336,-5.658610870849634,1.0,0.24191853408321906,1.0,16.657376517393633,0.01
56359.125,-5.182108291646463,1.0,-3.5320512460417945,1.0,16.671697334811864,0.01
56359.135416666664,-6.922343756483304,1.0,-0.22857934086847154,1.0,16.67166596865963,0.01
56359.145833333336,-6.538304331337117,1.0,-2.087499375654911,1.0,16.65752387050107,0.01
56359.15625,-7.632518059629676,1.0,-2.813614378513315,1.0,16.672058079661213,0.01
56359.166666666664,-7.031177071585979,1.0,-2.0712431821870783,1.0,16.655667851242193,0.01
56359.177083333336,-6.541276315935197,1.0,-1.962653632090079,1.0,16.656794895673027,0.01
56359.1875,-5.857451562155058,1.0,-2.070451886379945,1.0,16.677421935477124,0.01
56359.197916666664,-7.915984629202048,1.0,-2.165635520208248,1.0,16.660184648686553,0.01
56359.208333333336,-4.742664660033214,1.0,-1.3683278161128614,1.0,16.653007958712106,0.01
56359.21875,-7.151348484933858,1.0,-2.3928465088780575,1.0,16.6628083171836,0.01
56359.229166666664,-8.303804329412834,1.0,-2.4584902101834136,1.0,16.665403534028684,0.01
56359.239583333336,-6.734985852212292,1.0,-0.3734137251281029,1.0,16.65117167329794,0.01
56359.25,-7.383230378071815,1.0,-0.49311336806419703,1.0,16.659158750130075,0.01
56359.260416666664,-6.359567063733481,1.0,-1.5861749650903707,1.0,16.653289822543606,0.01
56359.270833333336,-5.890373843772636,1.0,-1.3868626610324732,1.0,16.674216337144102,0.01
56359.28125,-5.882605252243651,1.0,0.7615246939588989,1.0,16.65499732350024,0.01
56359.291666666664,-5.699298658775952,1.0,-2.2724100435635504,1.0,16.659113143911288,0.01
56359.302083333336,-7.048066163242644,1.0,-1.7486584467615403,1.0,16.673407745325253,0.01
56359.3125,-6.121355046016906,1.0,-1.753340084069641,1.0,16.65112888709863,0.01
56359.322916666664,-7.124348581469503,1.0,-1.2633945695237618,1.0,16.665182451835133,0.01
56359.333333333336,-7.688096685786278,1.0,-1.1858327927270125,1.0,16.657828881013497,0.01
56359.34375,-6.280524216421769,1.0,-1.2034782275272482,1.0,16.662637911892112,0.01
56359.354166666664,-6.0359729292482776,1.0,-0.8916382620384422,1.0,16.656232652829562,0.01
56359.364583333336,-6.681118778022565,1.0,-1.6127203800278092,1.0,16.6625142629424,0.01
56359.375,-7.336312041914806,1.0,-2.168129171430172,1.0,16.669767588809233,0.01
56359.385416666664,-5.815749480065434,1.0,-0.45180156435731633,1.0,16.65747251221935,0.01
56359.395833333336,-8.61083379297238,1.0,0.10653521457256421,1.0,16.647635285474923,0.01
56359.40625,-6.397340837251824,1.0,-2.399498909419328,1.0,16.668764099824607,0.01
56359.416666666664,-6.6272776396573745,1.0,-1.4696103521508472,1.0,16.652143911713733,0.01
56359.427083333336,-5.846383509029896,1.0,-1.6957840250569907,1.0,16.654042625414018,0.01
56359.4375,-6.746339386868962,1.0,-1.41719438962753,1.0,16.653788747778954,0.01
56359.447916666664,-6.640109121498307,1.0,-1.059914393693856,1.0,16.660659004038788,0.01
56359.458333333336,-7.250576590724773,1.0,-1.0916781424137225,1.0,16.663349493050045,0.01
56359.46875,-6.710036418393546,1.0,-1.080592827022833,1.0,16.672167512282954,0.01
56359.479166666664,-6.802784825545454,1.0,-2.423216827647112,1.0,16.66239350103933,0.01
56359.489583333336,-5.980877814811243,1.0,-1.8443844489931207,1.0,16.64823302418641,0.01
56359.5,-5.6305355656046485,1.0,-3.687437379667478,1.0,16.65154817765762,0.01
56359.510416666664,-6.227454948760824,1.0,-1.9170474685491505,1.0,16.65639095601986,0.01
56359.520833333336,-6.70366786966799,1.0,-2.394996957457455,1.0,16.659669854823658,0.01
56359.53125,-8.14013953994886,1.0,-1.4931543915749044,1.0,16.66470905480708,0.01
56359.541666666664,-6.534051427668309,1.0,-1.4734784486295331,1.0,16.65340322480274,0.01
56359.552083333336,-6.955038554419176,1.0,-2.8232285755851816,1.0,16.660707661084206,0.01
56359.5625,-6.395124738907899,1.0,-1.6559455932639273,1.0,16.656867537765876,0.01
56359.572916666664,-5.5192412591929845,1.0,-0.26429051360895905,1.0,16.645563636928753,0.01
56359.583333333336,-4.989547214329854,1.0,-1.5688887907746216,1.0,16.664651184147033,0.01
56359.59375,-7.141059227589528,1.0,-0.8873740772000699,1.0,16.654246181276996,0.01
56359.604166666664,-7.298494446486967,1.0,-0.7280228865474075,1.0,16.668947420468353,0.01
56359.614583333336,-7.972357365872841,1.0,-1.561266192243723,1.0,16.65466320287911,0.01
